Revenue,Expenses,Profit,Assets,Liabilities,Equity,MarketCap,Dividends,EarningsPerShare,PriceEarningsRatio,Beta,Volatility,DebtToEquityRatio,EconomicIndicator,MarketSentiment,GrossMargin,TotalProfit,ROI,ScenarioRevenue,NetIncome,IndustryROABenchmark,RevenueRank,EconomicGrowthRate,CustomerSatisfactionScore,CustomerIncomeGroup,pca-one,pca-two
71297.0,175909,50254,8192448,737990,1150432,67035769,18388,1.5527040438427022,28.59009004935205,1.673123788438165,0.2846341412431968,0.6414894578732163,0.1846338585323042,0.3468648666498346,-104612.0,11945424,0.0061341860210769,81102.13029609849,-104612.0,0.0086474715956308,1.0,0.0204607922163315,10,Medium,-2.3373614158076057,-1.3792995615468109
473612.0,374441,65951,8130590,774601,7304155,22438044,29308,4.93127626084773,10.092113964562293,1.5243160672825309,0.2924311260422563,0.1060493650531786,0.2598827942484235,0.9398240922145408,99171.0,9976726,0.0081114654656058,466096.5449332085,99171.0,0.0086474715956308,1.0,0.0092631134108224,10,Medium,-0.7497990316402826,-0.9357471724071706
659755.0,186022,23818,5601850,558707,4995188,85340212,33747,4.5288793183760205,36.82884240762303,0.6482651656864165,0.0981209617721321,0.1118490435194831,0.7818228717773104,-0.8121985684211632,473733.0,10228621,0.0042518096700197,585225.8925238409,473733.0,0.0086377713795713,1.0,0.0208108254290082,1,Medium,0.8202193886204661,-0.5781717248314143
208009.0,313025,-5598,9236245,661242,548780,30376799,1676,3.827684226500313,45.001967136108455,1.1543941519894652,0.4499747384048376,1.204930937716389,-1.236950710878082,0.3452042364502525,-105016.0,12271563,-0.0006060904620871,177538.0232648201,-105016.0,0.0086377713795713,1.0,0.0151935205851175,5,Medium,-2.2570671839164014,-1.689381528519611
992544.0,256596,93859,9293262,684107,9802007,33766247,43693,-9.637292779605154,28.16735288698913,1.823361913187292,0.1878060430499893,0.0697925435066512,-1.3204566130842763,-0.1124995613908577,735948.0,12271563,0.010099682974611,1172514.9237363513,735948.0,0.0086474715956308,1.0,0.0453938162278286,1,High,2.7215299781905165,0.4752511446928532
64162.0,94800,-6271,6331342,474128,3292883,34973421,38047,-2.474614301451439,7.81264295983469,2.2390335164651174,0.4772356415829147,0.1439856806330501,0.5219415656168976,0.7362845087550107,-30638.0,10228621,-0.0009904693191427,53194.54777215287,-30638.0,0.0086240160613783,1.0,0.0196010561624828,7,Low,-1.8968928296303516,-0.6526888483187404
884368.0,234492,3201,5444130,735817,9862379,43735979,34000,-5.740863702115067,39.06219462241599,1.4783614144697943,0.2036548314759684,0.0746084692141723,0.296984673233186,-0.6457004211052282,649876.0,9976726,0.0005879727339354,777923.1398407579,649876.0,0.0086240160613783,1.0,0.0059576043373841,8,Medium,1.8821605501717558,-0.4547808496368943
280977.0,20306,91119,6613845,364182,4661290,35666388,20055,-1.125006940817201,47.34698194208192,1.277207459586647,0.3619003496382533,0.0781290157874751,0.2504928503458765,0.385251904452329,260671.0,11945424,0.0137770086840559,263873.631885878,260671.0,0.0086240160613783,1.0,0.0186581978932307,3,High,-0.5936480212650146,0.6100283475371481
327476.0,354048,23900,7444186,444032,1940561,29927196,36923,2.675647258096067,39.43765147789794,0.9157496641130244,0.0647890720911024,0.2288163062124818,0.3464482094969757,0.6762305792962204,-26572.0,12271563,0.0032105592203096,343225.6109593568,-26572.0,0.0086474715956308,1.0,0.0251935874563788,3,Medium,-1.6500828597327353,-1.251071872290314
302376.0,367411,50305,6400873,502003,2690634,95775857,8856,-8.600873802864186,29.08943108821425,2.0639983997064686,0.064987105659964,0.1865742423532892,-0.6800247215784908,0.8892284389480465,-65035.0,9976726,0.0078590842217928,307794.7091845782,-65035.0,0.0086377713795713,1.0,0.0367336394615252,7,Low,-1.7390242473202286,-0.42464394129718247
634302.0,419370,19584,5679397,137765,9763965,95077324,33439,1.654126863876833,8.156814699204006,0.585291231861663,0.1194598760124037,0.0141095343950946,0.2322536971610035,0.3664960565792916,214932.0,12271563,0.0034482533973236,539319.9674096463,214932.0,0.0086240160613783,1.0,0.0141054760006128,4,Medium,-0.06718771177240722,-0.1146570326737003
451205.0,293610,8696,5372969,333320,3816072,53085302,19592,-4.220387927355067,38.19159521823201,1.3121533202989306,0.1719940177486468,0.0873463603412094,0.2930724732986812,-0.0056504719831453,157595.0,10228621,0.0016184720217071,413254.6859610405,157595.0,0.0086474715956308,1.0,0.0041757202597636,3,High,-0.6863087660465061,-0.7977985275385345
849538.0,257030,4397,3616976,588325,9846141,4212145,32599,1.1219521283112144,18.320018688574457,1.0051374974522245,0.2772653245530417,0.0597518357699732,-0.7143514180263678,0.2356944804024277,592508.0,10228621,0.0012156563936282,760761.8808419515,592508.0,0.0086474715956308,1.0,0.0281683701143098,8,Low,1.5676276712561592,0.18519664771342778
2425451.532762788,52829,49586,8001557,434204,4129312,88224340,9815,-5.1196987234731495,39.39398085871389,2.286392649223684,0.4888921896160451,0.1051516572252229,1.8657745111447568,0.7378099689574364,2372622.532762788,9976726,0.0061970439003308,2147536.3637038856,2372622.532762788,0.0086474715956308,1.0,0.0061940129410034,3,High,10.93570753764251,-1.116159573319906
748296.0,175052,50636,5194271,803462,6711303,65380890,37424,-3.423090388849604,36.91347322286688,0.8138086746657966,0.423284851356734,0.1197177358852669,0.4738329209117875,0.1412194932776593,573244.0,12271563,0.0097484324556804,721699.8649642513,573244.0,0.0086240160613783,1.0,0.0156384455849251,7,Low,1.428869846987567,-0.0816754451266516
677869.0,50146,97237,3635095,755508,7238073,21457116,12459,-9.884414177278856,21.70317266879525,1.6236924782803346,0.0921507848785956,0.1043797154297836,-1.1913034972026486,-0.9392258806063264,627723.0,10228621,0.0267495072343363,733191.6386947415,627723.0,0.0086377713795713,1.0,0.01742379514489,2,Low,1.5331700927186218,1.210388454619089
741448.0,148948,38971,4401230,22552,8228516,64753237,35226,-0.8413020626761192,28.94125422185812,1.833631987033835,0.1157300042706696,0.0027407129061911,0.6565536086338297,0.8618973910139556,592500.0,10228621,0.0088545701996941,657650.416674642,592500.0,0.0086240160613783,1.0,0.0193036654669989,1,Low,1.557470270977812,0.6764407214415168
847246.0,216525,15439,9478487,265712,8507415,88804079,49936,-5.113885731306,14.58385173476969,2.361513612816354,0.3571803023014451,0.0312329891042108,-0.9746816702273214,0.3790535020631222,630721.0,10228621,0.0016288464604108,802063.6856451329,630721.0,0.0086474715956308,1.0,0.0268916445707433,6,Medium,2.049354160984124,-0.3676243581662178
701142.0,350614,380,6648299,500567,4690972,81554286,5480,4.260982627029486,18.942652908922323,1.2109727129062506,0.3142785188973806,0.1067085883266836,0.787084603742452,0.353026771554493,350528.0,12271563,5.7157477423924527e-05,670549.0505961064,350528.0,0.0086240160613783,1.0,0.0131636571771361,8,High,0.5229943478044511,-1.2001343113006966
836321.0,333899,12207,1850713,127606,3793177,35976238,8214,-3.67673027250307,9.59900001593508,1.0657012691299474,0.0831371970013188,0.0336409294899763,1.158595579007404,-0.5686496952045657,502422.0,10228621,0.0065958363074123,995709.2404615808,502422.0,0.0086377713795713,1.0,0.0172627074783323,1,High,1.5511295478059584,-0.14047433658591016
248362.0,395535,30658,6712375,936861,9794945,93110755,32826,-8.100181324419857,6.052958188517888,1.5449819310643302,0.348769359378955,0.0956473977138207,-0.8206823183517105,0.3177709404653144,-147173.0,11945424,0.0045673848675021,293530.7382908797,-147173.0,0.0086474715956308,1.0,0.0198572964705061,10,High,-1.9845361508901054,-0.5050871618356979
849508.0,256965,85458,6279154,980101,1019961,42212706,2455,-9.840789539781278,34.11194934485235,1.5870428289635956,0.2500043159061592,0.9609200743950014,0.9633761292443218,-0.212271188691683,592543.0,11945424,0.0136097952048954,951495.71105942,592543.0,0.0086377713795713,1.0,0.0214959795751878,9,Low,1.6520672294882772,-1.2056335873213555
879144.0,37583,-6951,1215865,421636,712767,32182864,17857,7.183260877012579,11.610737767857485,1.185982016197645,0.3890996078681031,0.5915481496758408,0.4127809269364983,0.3024659540829841,841561.0,10228621,-0.0057169175854227,788296.3961138647,841561.0,0.0086240160613783,1.0,0.0209782717470792,3,Medium,2.573962622709888,-0.20233748719085196
88089.0,264524,75002,953646,187843,5587915,47871825,22884,1.2845813395097707,38.25798616923548,2.117715294755956,0.3874294718155786,0.0336159372502981,0.82206015999449,-0.7868139393840186,-176435.0,10228621,0.0786476323499495,72868.53558440844,-176435.0,0.0086474715956308,1.0,0.0243600577522258,3,Low,-2.4820882106376914,2.0201804513990425
60751.0,242064,84848,8086828,489397,7854733,24836265,41255,3.125820335023992,33.11613985178016,2.1746955151705034,0.4567162513988241,0.0623060007259317,1.8967929826539476,0.315690609206072,-181313.0,12271563,0.0104921237350417,56301.69730826627,-181313.0,0.0086474715956308,1.0,0.0284383950964173,4,High,-2.5378406747738325,-0.022173855945351855
848557.0,72863,25449,2746015,11627,3814191,81496496,47376,-6.693074224810527,11.850159589791714,0.8268365836174119,0.4662766993425398,0.0030483528486119,-0.2453881160028705,0.9988274515413332,775694.0,10228621,0.0092676114296535,769401.7529935694,775694.0,0.0086240160613783,1.0,0.0239263411565096,1,Medium,2.498948194051126,0.8669892300086325
229674.0,315672,-2306,9917255,772215,52524,40582959,20609,-4.428047063745875,5.85684869761267,0.849656411699534,0.4030705768702364,14.702136166323966,-0.7537361643574896,-0.903575922278888,-85998.0,10228621,-0.0002325240200035,230218.4008891292,-85998.0,0.0086240160613783,1.0,0.0245358552350921,9,Medium,-2.2829914105674276,-5.759882308990367
285415.0,273527,38677,4734400,472501,3826078,68378134,38195,-6.196882359112756,49.77713557615846,2.200904600061622,0.2714915636981647,0.1234948686357152,-0.8895144296255233,0.9543483684426346,11888.0,11945424,0.0081693562014193,317122.0845807997,11888.0,0.0086240160613783,1.0,0.0041777683325352,3,Medium,-1.3592611444132436,0.18300040551161012
173879.0,46265,-4101,349374,509577,2854265,33124589,16361,3.476307151851133,41.14339031636972,1.5378522306323883,0.4716181943503579,0.1785317761315084,-0.8158102849654383,-0.1861840785542587,127614.0,12271563,-0.0117381373542392,198800.9337157268,127614.0,0.0086240160613783,1.0,0.0205022769916568,10,High,-1.2575605934811172,0.5426291400925708
964887.0,492458,78231,9210326,206135,6511627,39628239,39184,9.608174208990452,8.694908450883762,1.4234501767190186,0.3042794309655789,0.0316564508378627,-0.0771017094141042,0.7415069006745183,472429.0,9976726,0.0084938361573738,1097988.9491117958,472429.0,0.0086240160613783,1.0,0.024795075480016,4,Medium,1.858401016795962,-0.21818133099990292
296614.0,211785,96353,7676698,262551,3820643,50763174,1934,2.712406501381931,14.65880717175008,1.6088485558111654,0.3177369524371471,0.0687190611632649,0.3411519748166439,0.5647709681165469,84829.0,11945424,0.0125513599727382,279965.1227666476,84829.0,0.0086240160613783,1.0,0.0272894119457045,1,Medium,-1.170800912458719,0.31483889077597593
109945.0,463816,39507,7801153,794421,4033205,37764547,16722,-3.749968817095121,38.93499746547912,2.428018869828319,0.2500659676705958,0.1969701515296147,0.276690799330019,0.1340325219733356,-353871.0,11945424,0.005064251399761,118179.1919567139,-353871.0,0.0086240160613783,1.0,0.013076492257662,4,Low,-3.1899055957124207,-0.8898093857005599
942325.0,322028,-3377,3086582,657597,2994005,82691196,33328,2.709242883888855,43.01295260227868,0.9004509639687244,0.0911390021052284,0.2196379097563297,0.8271832490360238,0.476898418502653,620297.0,10228621,-0.0010940904858513,871776.5940728042,620297.0,0.0086377713795713,1.0,0.0134096072511135,1,Low,1.842082665123622,-0.9669792322212893
861971.0,312969,62161,8065827,149846,5969279,59065853,15720,-3.055924238580989,44.56630972903194,0.7604369279821246,0.4759001370947252,0.0251028641817546,0.013001891877907,0.7570311226026958,549002.0,10228621,0.0077067112894933,710576.3248031895,549002.0,0.0086240160613783,1.0,0.014258993247164,5,Medium,1.4571092800327488,-0.005206614264610383
277510.0,89438,34583,4775331,873531,9875182,67491509,11403,5.620445684981501,29.86331963689112,1.47000635063999,0.3527853529921966,0.0884572051431558,1.4535340771573169,-0.191719356697934,188072.0,9976726,0.0072420110773473,299884.550742989,188072.0,0.0086474715956308,1.0,0.0253641389989134,5,Medium,-0.8036723558708296,-0.03297039324459917
582205.0,22183,35347,8699393,417824,7860817,49529055,5921,0.845709008140421,24.08778882642047,0.985080479109649,0.4661459461408282,0.0531527448101132,-0.2646568332379561,-0.3459336768735226,560022.0,9976726,0.0040631570501528,468052.66009755735,560022.0,0.0086377713795713,1.0,0.030338810549242,7,Low,0.9887922061981013,-0.06374332488179546
234124.48508575928,55155,55558,1276417,767207,3632216,58966080,36024,4.275875782501222,47.63824483211751,1.2851708488681262,0.4979905059820823,0.2112228457778942,2.720169166589619,0.3351867711271694,178969.48508575928,9976726,0.0435265277726636,225619.45310651837,178969.48508575928,0.0086474715956308,1.0,0.0159253989270839,8,Low,-0.9501912602645959,0.24285755444850476
326179.0,261622,43606,5519603,957207,5084145,88735487,33112,9.921119432514104,42.01054941377676,1.7019360996545148,0.2244566686582565,0.1882729544495682,0.6256673477650062,0.6156918838825172,64557.0,12271563,0.0079002058662552,303917.8402726727,64557.0,0.0086377713795713,1.0,0.0290796231362704,4,Low,-1.2760674589973384,-0.47852693543012914
235350.0,332691,76187,1805409,64898,1221541,2741787,4929,8.228652673569592,49.24381190909354,1.9368661296392105,0.3060332369074554,0.0531279752378348,-0.8571575564162826,0.5245702695532315,-97341.0,12271563,0.0421993022079761,253554.5614761648,-97341.0,0.0086377713795713,1.0,0.0212347980916459,7,High,-2.0284969059117555,1.3600697431374038
510641.0,167292,48459,489323,528262,8659386,65716474,17274,-8.626675089222157,49.58286662844941,1.2913440864477648,0.4852881002533324,0.0610045562121841,-1.0708924980611123,0.595627297717269,343349.0,11945424,0.0990327452418954,565023.3417823331,343349.0,0.0086240160613783,1.0,0.0187571422283756,4,High,0.2250868372085345,2.606671321511403
371133.0,79695,55118,422408,580490,1141335,43896675,22305,-7.133071933104263,36.41598730927069,1.8055167025719217,0.3176636058019581,0.5086061498157859,0.4824724152431853,-0.128833370374134,291438.0,10228621,0.1304852180829908,342050.2218127722,291438.0,0.0086377713795713,1.0,0.0178861577018203,3,Low,-0.391841650627152,1.6867997322401933
287330.0,317486,-6003,9221315,437686,2274680,5941299,36904,5.872515539877647,25.47690715154385,1.0082279905018583,0.1021908569762334,0.192416515729685,-0.2234627853258509,0.6356684323500432,-30156.0,9976726,-0.0006509917511764,323145.9160241759,-30156.0,0.0086240160613783,1.0,0.0274661136460215,6,Medium,-1.621783748796006,-1.472308621035405
972364.9101782632,143713,15265,1352008,41409,1228780,88303307,36952,-4.583794176639606,26.04392920694445,0.8099123054848514,0.3940248842218312,0.0336992789596184,0.714000494092092,-0.7595818892587831,828651.9101782632,9976726,0.0112906136650079,892209.665913917,828651.9101782632,0.0086240160613783,1.0,0.0232557781678707,4,Low,2.8436272771772555,0.44254120741128466
672084.0,324824,74416,2339006,717866,1119512,97953438,2877,-5.731465436008789,22.712814694284333,1.1448595629311422,0.3156219956977761,0.641231179299552,0.4732376245735448,0.088978195921699,347260.0,11945424,0.0318152240738159,657654.7221300832,347260.0,0.0086377713795713,1.0,0.0427582542764763,3,High,0.33436902908653776,0.2975922436621419
919207.0,468845,8171,2095849,281543,2221778,12100039,25751,-8.97024931210307,18.589293262993674,2.131568388652478,0.482298875998615,0.1267196812642847,-0.0728289126568727,-0.9884826790037567,450362.0,10228621,0.0038986587297081,1002677.8076644324,450362.0,0.0086377713795713,1.0,0.0114777535700267,9,Medium,1.5078847787750276,-0.15240733810137694
779415.0,286786,61279,7676035,524204,5929519,75754488,42654,-6.202257369592214,25.84573357300191,0.5052379754461744,0.4038808112813716,0.0884058217875682,-0.846793718068405,-0.3508283401994594,492629.0,10228621,0.0079831579715308,839560.9681844953,492629.0,0.0086474715956308,1.0,0.0251810170202997,5,High,1.3813380653991263,-0.18265276098105007
309511.0,90276,-2529,129548,556542,4464661,67293105,37894,2.2040291350571657,45.47222440490685,1.468510753695998,0.3673774826874924,0.1246549290080478,-1.5148472246858646,-0.2670769302572042,219235.0,9976726,-0.0195217216784512,369849.36129352846,219235.0,0.0086474715956308,1.0,0.0147079899018848,7,Medium,-0.5182407512272164,0.5067472342760478
219639.0,263886,55967,6934096,210365,5345074,43476481,7306,4.713169930355416,40.0901136382037,1.18094940869054,0.4348814555420943,0.0393567984278608,-0.4465149520670211,-0.2076546167814892,-44247.0,9976726,0.0080712756212201,195492.85687910524,-44247.0,0.0086377713795713,1.0,0.0113071301301135,6,High,-1.7665017601195483,0.15676275897154607
844216.0,496288,-8423,6144214,182417,8203300,8085210,8425,-2.2782988966093605,35.31133007565323,2.479887670679531,0.362483164316335,0.0222370265624809,0.8563987943234723,0.3909344133797243,347928.0,9976726,-0.0013708832407204,899028.5518786928,347928.0,0.0086474715956308,1.0,0.0198913286296502,10,Medium,0.9078909067892751,-0.7120332810909338
498421.0,144577,45065,7953420,401424,9110317,87651548,20210,8.847567016832969,28.85727167118271,0.6121460586842296,0.1831217521970494,0.0440625721366226,0.2140937441302039,-0.2228837974593085,353844.0,10228621,0.0056661159601781,520288.1065618885,353844.0,0.0086240160613783,1.0,0.0213735247940703,5,Medium,0.3060537334717849,-0.09635483434698852
283642.0,398494,25885,7087143,686496,3884733,4335765,1965,8.21787673864976,43.05382771445255,2.349746868149034,0.1298918309068996,0.1767163920918117,-1.245738778711988,-0.1026127547549387,-114852.0,11945424,0.0036523885577023,330737.74233138445,-114852.0,0.0086240160613783,1.0,0.0491817355506009,7,Medium,-2.0804449314324898,-0.19720559057826223
719089.0,132946,30,8193895,247100,7892400,77404116,22924,-1.992182828217292,40.34668379278977,0.5020791555534205,0.3160029387303679,0.0313086006791343,0.173180925851182,-0.5249117382513451,586143.0,9976726,3.661262439901903e-06,620246.5184293087,586143.0,0.0086240160613783,1.0,0.0181585418431679,6,Medium,1.3948400564754464,-0.4945107090105901
447334.0,181446,30065,5296847,788457,4363176,14556585,27978,8.977989466202747,48.69754138646498,0.7002650016393925,0.2922108952562435,0.1807071271019092,0.3853173797288368,-0.2534964167413198,265888.0,11945424,0.0056760182047923,492389.1518839988,265888.0,0.0086377713795713,1.0,0.0086982127051531,10,High,-0.29510973782603866,-0.775491274418438
642614.0,124997,35861,9986364,261081,7069557,32843576,8684,9.447783796071905,44.812377668650285,2.48201055641622,0.3496746407378013,0.0369303196791538,-0.883857436201133,-0.545460745473697,517617.0,12271563,0.003590996683077,660162.1474299753,517617.0,0.0086474715956308,1.0,0.0227301071749438,2,High,1.1011264642306386,-0.07084031142709335
994877.0,50127,66116,2747390,965890,9719290,55932400,34651,2.859996553413634,8.28451097190258,1.8410870771521648,0.4288039847382382,0.0993786583176343,0.1537251059455279,-0.8536081524631127,944750.0,10228621,0.0240650217115152,905205.1026147928,944750.0,0.0086377713795713,1.0,-0.0007464003754636,3,Medium,3.320670665785304,0.8181075949633948
717349.0,285860,3396,7431071,589757,1748386,64824044,14450,-5.030989935345529,47.06411026918639,1.7650607931678766,0.2177217081018805,0.3373151008987717,0.0582087184459998,0.2068971867627558,431489.0,11945424,0.0004570000744172,710013.3644914245,431489.0,0.0086377713795713,1.0,0.0190804321739573,2,Medium,0.7604706509360378,-1.2746611678675492
637407.0,385319,251,5133900,733303,8655794,33397058,39603,5.147279770966794,46.3025953693686,1.2915781285431729,0.0550010880812682,0.0847181668140438,-1.142970297830623,0.3364255971100325,252088.0,11945424,4.889070687002085e-05,595026.2157633874,252088.0,0.0086240160613783,1.0,0.0201602528229516,3,High,-0.0737136433319593,-0.11529401572056135
257870.0,216859,70866,5195273,376896,4274023,26334476,41023,1.6628139691112338,17.29955359389482,0.5758028056804978,0.233325129225232,0.0881829601759279,0.3577873603482833,0.238980692019229,41011.0,11945424,0.0136404766409772,266051.01887082413,41011.0,0.0086377713795713,1.0,0.0279460038294521,1,Medium,-1.4216096158227065,0.27118232228396494
1218437.35409946,131652,34173,2105988,547256,1334762,28685558,43915,4.247698267236027,45.12718007625372,0.5130748441104869,0.0864913015945288,0.4100026821261018,0.5607845263682344,-0.0730119123988553,1086785.35409946,11945424,0.0162265881856876,1408026.504093098,1086785.35409946,0.0086240160613783,1.0,0.0297362224942784,8,Medium,4.335138554007068,-0.21438675886646924
828498.0,165650,964,4630592,235235,4023801,57875909,7264,6.379023920861808,20.08391443589061,1.1417419783951723,0.076373022144373,0.0584608930710042,1.083051243175277,-0.2404284396415403,662848.0,11945424,0.0002081807250563,851465.6163902162,662848.0,0.0086474715956308,1.0,0.0149643038109228,6,Medium,1.9214848779775906,-0.9377431986107565
424197.0,157267,36433,7066400,133151,7271809,74921357,7885,-5.228600827417571,20.59320286340456,1.362389117445005,0.3852469886303221,0.018310574438905,1.053802052034903,0.7266672991436505,266930.0,10228621,0.0051558077663308,446547.5018747528,266930.0,0.0086474715956308,1.0,0.0184938598537006,2,Low,-0.1341060472563189,-0.18139702477855774
929680.0,39558,9970,9962733,948795,5894911,64191625,6701,4.744806938320201,30.59729012673661,0.6088081406990413,0.3048898408495097,0.1609515393871086,-1.377669367957091,0.0381635702724361,890122.0,9976726,0.0010007294183232,936651.7994022412,890122.0,0.0086474715956308,1.0,0.0123387916938932,8,Medium,2.9097822994308666,-1.403217429078574
819101.0,414720,29408,3349438,528408,3775394,34285800,48696,-9.9489630115247,48.37789179507666,1.0382880958873484,0.4751406171994103,0.1399610212867849,-0.9378250399151228,-0.041636244740538,404381.0,10228621,0.0087799804026824,672044.6869979983,404381.0,0.0086240160613783,1.0,0.008719374451923,6,Low,0.8094451619963543,0.2207368340252477
28513.0,195545,87735,7139641,13662,8644058,46304088,1622,4.458868462566343,47.92414033404541,1.2059438190068543,0.0541231536052243,0.0015805076735949,0.5150352672086598,-0.9487158683871286,-167032.0,9976726,0.012288432989838,25466.19841288323,-167032.0,0.0086474715956308,1.0,0.0230989477938063,7,Medium,-2.6173306834566916,0.49634728178441834
137868.0,35729,69986,7787650,887094,7489438,17214940,18844,-1.1810879012754327,15.457968751857134,2.4176225585521216,0.1737925730936232,0.1184460035586114,0.5137859509122088,-0.3175043447476873,102139.0,10228621,0.0089867931917844,137426.91777333696,102139.0,0.0086240160613783,1.0,0.007264144514034,1,High,-1.3768907442747251,-0.1321393828826426
227017.0,186154,16277,6014254,744401,6977464,75625604,45860,-3.0145885147301144,5.015385338556887,0.6178411338621177,0.2378459837332669,0.10668646946799,0.5150476863060479,-0.2396087624282858,40863.0,9976726,0.0027064038199916,209785.07336394867,40863.0,0.0086240160613783,1.0,0.0158537309942813,7,Low,-1.3831012277964525,-0.6800278850111365
523749.0,342295,24483,6364803,703530,1343639,91758671,9397,5.892658178048931,17.034834941149864,2.214988224727997,0.4428855043475013,0.5236004611357664,3.852731490654721,-0.202354438206199,181454.0,11945424,0.0038466233754603,457078.6010255311,181454.0,0.0086474715956308,1.0,0.0100482604010076,3,Low,-0.4595292176432758,-2.0304528542070477
26791.0,61104,47289,9718959,315890,6539186,51149128,22239,-9.627801573028522,34.98029142865282,2.253058598218777,0.3517286844924925,0.0483072357935681,0.570890510693167,0.1603447384546645,-34313.0,9976726,0.0048656445613156,26835.289187134757,-34313.0,0.0086240160613783,1.0,0.0254968318629025,8,Medium,-2.004943380154008,-0.2569421631018912
796100.0,121486,69732,5165702,890515,6491973,98728312,44711,5.548764396010171,49.71791188876355,1.500566939020238,0.2332688342662536,0.1371717041953193,1.135565640180599,0.0672050934537569,674614.0,11945424,0.0134990365297882,739675.5506255334,674614.0,0.0086474715956308,1.0,0.0380143009926648,6,Medium,1.8179787249917068,-0.06613223546825739
871378.0,351813,11129,6586920,129995,5996373,32817677,33801,-1.955091954856453,14.296097405745511,1.9531998111646167,0.2520136771360501,0.0216789382515063,0.9540017634932024,0.2158101855868892,519565.0,9976726,0.0016895605229758,787066.1287572655,519565.0,0.0086377713795713,1.0,0.0069841201719666,4,Low,1.5236940099010583,-0.7510143106804963
217561.0,271563,43365,3963165,458034,2114386,62077613,45337,4.996791159766465,19.01406415028176,2.1067815415844766,0.3797192648154718,0.216627427536883,0.651391251305798,0.5297665230842565,-54002.0,9976726,0.0109420122553565,214426.85256149867,-54002.0,0.0086474715956308,1.0,0.0014698151710243,8,High,-1.6575735467051385,-0.5037246137035652
810577.0,244032,26525,1466866,995740,978332,3056669,10349,3.4127766845879783,21.48234664894952,1.8287776304186845,0.4094455868281052,1.0177935506556055,-0.3152692446403456,0.625971477432187,566545.0,11945424,0.0180827696599416,691676.4616253895,566545.0,0.0086377713795713,1.0,0.0187511311464993,9,High,1.2120175919877092,-0.4223492764815292
615575.0,471495,12867,5057253,983342,6202318,80543745,6264,8.556708820157425,38.462068704302304,1.3409212984628398,0.3817635018956962,0.1585442732862133,0.7589692204932674,0.4362461524529888,144080.0,11945424,0.0025442666206337,720898.8318551576,144080.0,0.0086377713795713,1.0,0.0201569779595775,10,Medium,-0.30775230135259946,-1.0584827535158166
62212.0,126415,69831,7645589,33404,321807,38798843,22516,4.151285264271657,42.00293082928146,1.108971933485266,0.2834717431743189,0.1038013467699583,-0.7728252145375718,0.9110473919098694,-64203.0,12271563,0.0091335016831273,71362.19316630068,-64203.0,0.0086377713795713,1.0,0.0221865930675729,2,High,-2.1676769507043097,0.06425334500841301
563710.0,406033,-2199,7333062,490591,562431,2718816,40583,-1.3476001954437589,42.243730978555966,1.094110715879089,0.3720769035780548,0.8722687760809771,-0.2368186067400088,-0.9635348346472768,157677.0,12271563,-0.0002998747317287,610525.1201551189,157677.0,0.0086240160613783,1.0,0.0155367948476565,6,High,-0.44529493142792764,-1.3878449339608432
690266.0,477505,67985,2299274,671171,1707585,8683882,44745,-3.9494073566803305,45.32843374679314,1.8213495669613653,0.4450221450922365,0.3930527616487612,-0.4853635478291034,-0.6084440286329078,212761.0,10228621,0.0295680288647634,581539.1175656694,212761.0,0.0086240160613783,1.0,0.0179936070117456,5,Medium,-0.13789554042628435,0.6520126771141866
258118.0,300115,24227,113104,345079,6672351,62782042,49773,-8.928373018805775,48.40637677717991,2.4967442075770663,0.409423816903938,0.0517177528580256,0.0818741393863225,-0.9848742500437158,-41997.0,9976726,0.2142010892629792,286601.5540676833,-41997.0,0.0086240160613783,1.0,0.023675104105406,5,High,-1.5822977423350884,3.3849083214484312
369298.0,209181,43107,4670350,495128,2064153,79184934,22326,-7.496400535766483,10.14643562314792,0.8332477946452621,0.4251764089205808,0.2398698158518288,2.3146585666735087,0.294949428309206,160117.0,11945424,0.0092299292344256,414789.21014240175,160117.0,0.0086474715956308,1.0,0.0304043089264483,10,Medium,-0.7115415046210121,-0.9537524846766762
221648.0,209710,59304,7239147,744426,7636242,45831025,14514,-9.562010591648384,23.7317913129188,1.7228245884973887,0.4038184331903839,0.0974859099541371,-1.867265192591748,0.7960610978999738,11938.0,12271563,0.0081921253981995,245387.79679485905,11938.0,0.0086377713795713,1.0,0.0004495122968171,3,Low,-1.5326174581909824,0.2052003204453113
799856.0,159852,51207,4517928,741568,5833338,24994090,3698,8.951166742585524,43.24015845034784,2.2884132697385304,0.326356780792676,0.1271258411564699,0.6862601903745135,-0.5130354068474015,640004.0,12271563,0.0113341779683075,676347.3194430592,640004.0,0.0086474715956308,1.0,0.0163106056096853,8,Medium,1.5352138073103463,-0.10466293870201746
959861.0,280324,-2206,6267426,771700,4941802,59206394,22443,-1.7255963342032192,42.09513462137861,0.96568418217269,0.1784106593752925,0.1561576121422914,-1.6127158711896517,0.8540690895926133,679537.0,12271563,-0.0003519786272705,1015113.6542316088,679537.0,0.0086240160613783,1.0,0.0221380879394106,8,Low,2.1997474815604154,-0.7381968157534162
